frame_number,timestamp_ms,speed_center_of_mass,angle_left_elbow,angle_right_elbow,angle_left_shoulder,angle_right_shoulder,angle_left_hip,angle_right_hip,angle_left_knee,angle_right_knee,angle_left_ankle,angle_right_ankle,angle_upper_back,angle_lower_back,landmark_nose_x,landmark_nose_y,landmark_nose_z,landmark_nose_visibility,landmark_left_shoulder_x,landmark_left_shoulder_y,landmark_left_shoulder_z,landmark_left_shoulder_visibility,landmark_right_shoulder_x,landmark_right_shoulder_y,landmark_right_shoulder_z,landmark_right_shoulder_visibility,landmark_left_elbow_x,landmark_left_elbow_y,landmark_left_elbow_z,landmark_left_elbow_visibility,landmark_right_elbow_x,landmark_right_elbow_y,landmark_right_elbow_z,landmark_right_elbow_visibility,landmark_left_wrist_x,landmark_left_wrist_y,landmark_left_wrist_z,landmark_left_wrist_visibility,landmark_right_wrist_x,landmark_right_wrist_y,landmark_right_wrist_z,landmark_right_wrist_visibility,landmark_left_hip_x,landmark_left_hip_y,landmark_left_hip_z,landmark_left_hip_visibility,landmark_right_hip_x,landmark_right_hip_y,landmark_right_hip_z,landmark_right_hip_visibility,landmark_left_knee_x,landmark_left_knee_y,landmark_left_knee_z,landmark_left_knee_visibility,landmark_right_knee_x,landmark_right_knee_y,landmark_right_knee_z,landmark_right_knee_visibility,landmark_left_ankle_x,landmark_left_ankle_y,landmark_left_ankle_z,landmark_left_ankle_visibility,landmark_right_ankle_x,landmark_right_ankle_y,landmark_right_ankle_z,landmark_right_ankle_visibility,landmark_left_heel_x,landmark_left_heel_y,landmark_left_heel_z,landmark_left_heel_visibility,landmark_right_heel_x,landmark_right_heel_y,landmark_right_heel_z,landmark_right_heel_visibility
10,333.3952912019826,14.196620720489243,94.38870197631111,,78.64128694255527,,163.54212875591168,,142.42593637639857,,166.58394963469343,,179.99831643543607,,637.174801826477,1000.1866149902344,0.15037603676319122,0.9996258616447449,646.1308908462524,1054.7196578979492,-0.18819095194339752,0.999727189540863,742.332501411438,1058.020362854004,0.24405981600284576,0.9992955923080444,528.8955581188202,1074.404067993164,-0.1445740908384323,0.9780041575431824,722.4295234680176,1099.8014831542969,0.5295273065567017,0.3052411377429962,503.6959683895111,972.7298355102539,0.1260349601507187,0.9701501131057739,673.0833578109741,1030.407485961914,0.7802573442459106,0.2526357173919678,637.7794575691223,1316.484260559082,-0.1275607794523239,0.9997996091842651,710.1251363754272,1323.33984375,0.1270250529050827,0.9996954798698425,572.1852850914001,1514.9942779541016,-0.10180266946554184,0.8680004477500916,683.4059572219849,1519.2949676513672,0.13269007205963135,0.4186917543411255,636.3118815422058,1698.2256317138672,-0.09051799029111862,0.9286818504333496,696.4609336853027,1710.6243896484375,0.14855925738811493,0.6425078511238098,652.0380163192749,1722.7170181274414,-0.08331671357154846,0.9703846573829651,706.4100408554077,1742.2344589233398,0.14891384541988373,0.7495202422142029
11,366.7348203221809,27.91909963435265,94.302517675157,,78.43236863202253,,164.9825406038034,,146.37220508068629,,166.30846003820108,,179.99834101191084,,636.9149923324585,1000.3652572631836,0.15780805051326752,0.9996178150177002,645.3198552131653,1053.610496520996,-0.18706010282039642,0.9997307062149048,742.9108929634094,1057.8763961791992,0.24307256937026978,0.9992605447769165,529.0956938266754,1074.1084671020508,-0.15149717032909393,0.9793897867202759,737.199718952179,1114.2267608642578,0.5154115557670593,0.30400267243385315,503.30750942230225,972.9718780517578,0.11346402019262314,0.9712346196174622,718.019585609436,1064.875717163086,0.7559202313423157,0.2404756098985672,638.1784415245056,1314.9188232421875,-0.1281106173992157,0.9997734427452087,710.1556491851807,1320.8189392089844,0.12765370309352875,0.999623715877533,578.5965800285339,1514.999885559082,-0.09878997504711151,0.8687447905540466,685.7314968109131,1517.5247955322266,0.1415332704782486,0.4338935315608978,634.8979926109314,1698.6391067504883,-0.09066162258386612,0.9283818602561951,696.571204662323,1709.8011016845703,0.1549363136291504,0.6451512575149536,649.6743679046631,1723.4893798828125,-0.08433924615383148,0.9701690077781677,704.5247483253479,1739.5667266845703,0.15970362722873688,0.7510477304458618
12,400.0743494423792,68.84854896609622,94.45337764587752,,78.21683878749218,,166.56200257514695,,150.70543633108414,,167.28554016272355,,179.99834582727584,,635.7098650932312,1000.3761291503906,0.17578963935375214,0.9996275305747986,645.1668405532837,1052.9649353027344,-0.18338099122047424,0.9997369050979614,743.0509042739868,1057.0335388183594,0.2638956904411316,0.9992451667785645,529.1694974899292,1074.0971374511719,-0.1396166980266571,0.9806779026985168,737.2621607780457,1113.727798461914,0.5476909279823303,0.2879156470298767,502.8702235221863,974.4047927856445,0.1405053585767746,0.9719714522361755,703.4463715553284,1058.6268997192383,0.817948043346405,0.22658084332942963,638.6553168296814,1308.7364959716797,-0.13155415654182434,0.9997609257698059,710.1748323440552,1317.088279724121,0.13108809292316437,0.999588668346405,583.961877822876,1514.3424224853516,-0.10731154680252075,0.8736271262168884,687.0053744316101,1515.4291534423828,0.14333103597164154,0.4589410722255707,631.9488716125488,1701.2634658813477,-0.11622600257396698,0.9295026063919067,696.649739742279,1711.0661315917969,0.15278849005699158,0.653596818447113,646.9674825668335,1730.5963897705078,-0.1119670420885086,0.9709705114364624,703.4507489204407,1741.6813659667969,0.15604139864444733,0.7582396864891052
13,433.4138785625774,70.82137874846454,95.10985694813522,,78.44315005881049,,169.27683025962867,,156.88527688418102,,169.19939255555022,,179.99832358332333,,635.5938649177551,1000.4071426391602,0.17413179576396942,0.9996431469917297,645.098991394043,1053.570556640625,-0.184275284409523,0.9997424483299255,741.6762828826904,1057.7715682983398,0.25691524147987366,0.9992489814758301,529.2430436611176,1074.0887832641602,-0.15039215981960297,0.981946587562561,737.3755216598511,1113.3310317993164,0.5476462244987488,0.27590039372444153,502.2387886047363,974.3725204467773,0.12031485885381699,0.9732294082641602,704.6581935882568,1055.3851318359375,0.8220549821853638,0.21562092006206512,638.3483219146729,1309.0112686157227,-0.1260930299758911,0.9997338652610779,710.0973916053772,1316.656265258789,0.12563969194889069,0.9995421171188354,593.7237882614136,1514.7644805908203,-0.0931418389081955,0.8726627230644226,686.9691324234009,1515.450439453125,0.1405365765094757,0.48548614978790283,630.1636791229248,1704.3912506103516,-0.09501346200704575,0.9287288188934326,696.013605594635,1713.5720443725586,0.15372422337532043,0.6622017025947571,641.9447779655457,1734.0284729003906,-0.0917813628911972,0.9710023403167725,701.9413948059082,1743.577651977539,0.15631358325481415,0.7645118236541748
14,466.7534076827757,49.198540273537944,95.92599118248485,,78.47540055898011,,171.75409236554225,179.31745021345785,161.52788302293513,171.0887553302015,173.71200965280048,177.1333434656633,179.99832880073137,176.19373505056177,635.7400560379028,1002.7444839477539,0.1785086840391159,0.999658465385437,645.0429224967957,1054.335708618164,-0.18443895876407623,0.9997539520263672,741.7811465263367,1061.0422897338867,0.25500568747520447,0.9992702007293701,529.4011759757996,1074.0878677368164,-0.15142832696437836,0.9834056496620178,745.9421539306641,1121.6618728637695,0.5454307794570923,0.2693943679332733,501.4290404319763,974.0299987792969,0.1098661795258522,0.9743496775627136,712.9720330238342,1064.1019821166992,0.8151467442512512,0.20086577534675598,636.8920111656189,1309.203758239746,-0.12060712277889252,0.9997077584266663,709.5323252677917,1316.879539489746,0.12013731896877289,0.9994940757751465,600.2912521362305,1515.1444244384766,-0.07582232356071472,0.8693640232086182,686.8718647956848,1515.7119369506836,0.14235404133796692,0.509070634841919,629.0416574478149,1709.9720764160156,-0.07857690751552582,0.9260264039039612,695.2500772476196,1714.826545715332,0.15466755628585815,0.6686173677444458,637.9073667526245,1743.808364868164,-0.07454053312540054,0.9704505801200867,698.3775758743286,1748.693618774414,0.15637890994548798,0.7703388929367065
15,500.09293680297395,14.748777892207958,97.70606261670387,,79.35439163624608,,171.5116104404206,179.90442850525977,161.20926128913234,168.29041151591846,171.0302655921672,178.10105846479712,179.99836313911788,175.70643449638874,635.6694388389587,1007.515983581543,0.18003852665424347,0.9996771812438965,645.6079888343811,1057.3253631591797,-0.18526169657707214,0.999769389629364,744.370551109314,1064.2451477050781,0.2520952820777893,0.9993005394935608,528.9932119846344,1074.9284362792969,-0.17942918837070465,0.9847820997238159,749.69407081604,1138.5560989379883,0.5075282454490662,0.26738494634628296,499.49936270713806,974.0025329589844,0.04618636146187782,0.9758637547492981,713.0597734451294,1090.426368713379,0.7500975728034973,0.18830989301204681,636.5407276153564,1309.215202331543,-0.12224394083023071,0.9997066259384155,709.5429468154907,1317.6871490478516,0.12175243347883224,0.9994748830795288,598.0407071113586,1515.9363555908203,-0.0884188711643219,0.8651250600814819,681.5646314620972,1518.7987518310547,0.144163578748703,0.5163376331329346,626.5450143814087,1712.750473022461,-0.0856129452586174,0.9255327582359314,694.6387267112732,1716.1842727661133,0.1550443172454834,0.6684913635253906,637.0015740394592,1746.5082550048828,-0.08183179050683975,0.9704732298851013,698.1003212928772,1750.9357452392578,0.15736828744411469,0.7705398201942444
16,533.4324659231721,132.52440654922248,97.83511349573057,,79.52903072300816,,173.68316096365808,176.9691614908044,163.24772564123165,161.08491770016172,170.31566103037542,179.96467529495035,179.9983628383308,175.37592504662828,635.3242063522339,1009.1851043701172,0.16174684464931488,0.999675989151001,645.2536153793335,1061.31591796875,-0.21528200805187225,0.9997711777687073,744.1565108299255,1065.3831481933594,0.2560170888900757,0.999234139919281,526.5332615375519,1076.7875289916992,-0.19047842919826508,0.9859352707862854,729.3007636070251,1115.1410293579102,0.5362417101860046,0.25033262372016907,498.37772727012634,973.5855102539062,0.056818220764398575,0.9772384762763977,677.8171563148499,1042.2893142700195,0.7583164572715759,0.18136897683143616,631.4380717277527,1320.9403610229492,-0.13583780825138092,0.999704122543335,705.9391522407532,1328.8157272338867,0.1354101002216339,0.999453604221344,598.0140566825867,1523.653450012207,-0.10513707995414734,0.8536369204521179,667.2968673706055,1522.4581146240234,0.14684772491455078,0.508010983467102,623.653314113617,1721.3512802124023,-0.08871842175722122,0.9222241044044495,693.1623315811157,1715.547866821289,0.19055886566638947,0.6580602526664734,634.1150879859924,1755.4133605957031,-0.08462578803300858,0.9697045087814331,697.6762318611145,1749.0877532958984,0.1949574053287506,0.7692036628723145
17,566.7719950433705,168.73729306817825,98.63015493463922,,80.36869901236574,,173.75240296289445,,162.4691216119909,,144.48261809898784,,179.99831122148376,,635.386905670166,1010.2320098876953,0.1265951246023178,0.9996646046638489,645.3808164596558,1064.6540451049805,-0.21507595479488373,0.9997694492340088,741.3140559196472,1066.9634628295898,0.24761109054088593,0.9991527199745178,526.765068769455,1077.9758834838867,-0.19387581944465637,0.9868150949478149,727.7617335319519,1096.0634994506836,0.5340614318847656,0.23808608949184418,498.7149131298065,973.5700607299805,0.0422888845205307,0.9783943891525269,684.6914863586426,1020.9427642822266,0.7433724403381348,0.18069244921207428,630.7044768333435,1325.2649688720703,-0.1370728313922882,0.9997069835662842,704.8317432403564,1332.7677154541016,0.1366574764251709,0.9994479417800903,597.6583313941956,1523.360824584961,-0.10345975309610367,0.8245219588279724,647.7211618423462,1512.5838088989258,0.15693753957748413,0.47871872782707214,625.2497005462646,1718.2012939453125,-0.06086672469973564,0.904353678226471,669.0809655189514,1701.6600036621094,0.2198036015033722,0.6224526166915894,659.1414499282837,1753.8191986083984,-0.051008112728595734,0.9631816148757935,679.5772433280945,1722.7301788330078,0.22571347653865814,0.7452777624130249
18,600.1115241635687,167.10550514018135,97.90384499490918,,79.97676419381851,,173.75384849688965,,161.25371174430322,,135.7363265913852,,179.99831553012706,,636.9846439361572,1011.6804885864258,0.13676968216896057,0.9996346831321716,645.1432156562805,1065.6877899169922,-0.18804319202899933,0.9997739195823669,741.3450837135315,1066.629981994629,0.24670983850955963,0.999004065990448,526.9916939735413,1079.6736145019531,-0.18420277535915375,0.987174928188324,729.0470051765442,1107.4345779418945,0.49348828196525574,0.2283744364976883,499.5389199256897,974.6913528442383,0.03046613186597824,0.9789038896560669,688.4322667121887,1044.2742919921875,0.6805831789970398,0.17477844655513763,630.3179168701172,1324.9756622314453,-0.13687366247177124,0.9997196793556213,702.2906827926636,1332.5176620483398,0.13643309473991394,0.9994097948074341,597.148175239563,1522.7959442138672,-0.14354881644248962,0.8096208572387695,640.1378917694092,1495.341682434082,0.19180083274841309,0.4415615499019623,629.4561553001404,1721.6622161865234,-0.18608303368091583,0.8871503472328186,673.0772423744202,1678.7159729003906,0.2553943991661072,0.5734410881996155,665.4305005073547,1748.2902145385742,-0.18611060082912445,0.9561423063278198,673.7534165382385,1693.0241775512695,0.2618398666381836,0.7010031342506409
19,633.451053283767,53.23457779061552,100.5103088075744,,81.54592228816095,,173.57921649552412,,159.409889384899,,130.96237078045363,,179.99830657769016,,637.7575707435608,1015.3998184204102,0.11407840996980667,0.9996258616447449,645.7014584541321,1069.401741027832,-0.2112143486738205,0.9997849464416504,741.3972902297974,1070.0254440307617,0.23416775465011597,0.9989009499549866,528.7805235385895,1079.765510559082,-0.22298462688922882,0.9878074526786804,730.325710773468,1119.8415756225586,0.4873046278953552,0.21842049062252045,499.549058675766,974.8986053466797,-0.04350917786359787,0.979831337928772,690.6385231018066,1068.1440353393555,0.678419828414917,0.1690828949213028,630.4738926887512,1326.569938659668,-0.14271701872348785,0.9997414946556091,700.6221985816956,1331.7853546142578,0.14237166941165924,0.9994091987609863,596.7088294029236,1521.8567276000977,-0.14975899457931519,0.8194118738174438,643.0111813545227,1466.9847106933594,0.29954609274864197,0.407348096370697,634.7928071022034,1721.8667221069336,-0.17113560438156128,0.8881856799125671,661.8838691711426,1622.0863723754883,0.44206640124320984,0.5314683318138123,674.6800017356873,1745.064582824707,-0.16802199184894562,0.9548527598381042,672.8445982933044,1648.1172180175781,0.45690611004829407,0.6612715125083923
20,666.7905824039652,39.29828629437489,101.34639385066443,,82.26936188733627,,172.22971671530934,,158.15072088010768,,127.16791230148652,,179.99830580865506,,638.3921599388123,1016.1835098266602,0.10343719273805618,0.9995831847190857,645.9036540985107,1070.8403778076172,-0.23093873262405396,0.999791145324707,741.5009307861328,1074.1469192504883,0.23448050022125244,0.9987980723381042,528.9131963253021,1079.7138977050781,-0.23939980566501617,0.9885384440422058,725.340793132782,1135.3471755981445,0.4887283742427826,0.20898105204105377,499.47747588157654,974.8797225952148,-0.03783112391829491,0.981006920337677,689.8166728019714,1095.2522277832031,0.6756370663642883,0.161891907453537,630.5823612213135,1329.2481994628906,-0.1473609209060669,0.9997513890266418,697.4984335899353,1331.2772369384766,0.14704257249832153,0.9993753433227539,592.8526282310486,1520.4374313354492,-0.1506376564502716,0.8233063817024231,636.9460201263428,1475.7037353515625,0.24089601635932922,0.38636597990989685,630.9539222717285,1722.3564147949219,-0.16423247754573822,0.8868074417114258,653.4399318695068,1646.4912414550781,0.32418566942214966,0.502087414264679,673.2757687568665,1743.4407806396484,-0.1518331915140152,0.9520939588546753,668.3962297439575,1673.796501159668,0.33288607001304626,0.6330807209014893
